# Sky View Factor Data
# Point_ID X Y Z SkyViewFactor
4894 -5.35428 -0.331188 0.039333 0
4895 -5.37711 -0.343016 0.0354437 0
4896 -6.50914 -0.331886 0.0158636 0
4897 -5.32711 -0.393197 0.258621 0
4898 -6.61426 -0.106827 0.0158636 0
4899 -6.57712 0.0333259 0.0158636 0
4900 -5.33282 0.0271818 0.0644376 0
4901 -5.38371 0.147771 0.0650233 0
4902 -5.37622 0.140303 0.0510587 0
4903 -5.34045 0.0918214 0.0496095 0
4904 -5.35349 0.179724 0.137242 0
4905 -6.19707 0.148458 0.0607426 0
4906 -6.04676 0.144531 0.0521779 0
4907 -6.36531 0.177727 0.370716 0
4908 -6.12926 0.179767 0.374142 0
4909 -6.16873 0.178392 0.371478 0
4910 -6.52751 0.0818408 0.0421701 0
4911 -6.57042 0.0430008 0.0455632 0
4912 -6.48763 0.0955756 0.0363615 0
4913 -6.64412 -0.106827 0.269113 0
4914 -6.48902 -0.35591 0.064307 0
4915 -6.56215 -0.287952 0.0485607 0
4916 -6.49204 -0.389642 0.376608 0
4917 -5.70179 -0.380638 0.0651914 0
4918 -5.46617 -0.346023 0.0355531 0
4919 -6.03234 -0.348399 0.0353927 0
4920 -5.57752 -0.414506 0.377861 0
4921 -5.71761 -0.346611 0.035303 0
4922 -10.4212 0.0814059 0.489951 0
4923 -10.4343 0.120707 0.514337 0
4924 -10.4637 0.0821052 0.506431 0.274084
4925 -10.4441 0.120707 0.515851 0
4926 -10.4441 0.108073 0.476224 0
4927 -10.4653 0.0821052 0.501738 0.495234
4928 -11.3027 0.120707 1.32333 0.153643
4929 -10.7025 0.12404 0.676667 0.21692
4930 -9.39303 0.130707 1.32333 0.074144
4931 -10.0415 0.160707 1.32333 0
4932 -9.47712 0.127373 0.03 0.361477
4933 -10.0415 0.115707 0.01 0.445099
4934 -9.86421 0.130707 0.676667 0.227124
4935 -9.94163 0.127373 0.03 0
4936 -9.9383 0.11904 0.03 0.385872
4937 -10.5835 0.11904 0.03 0.430716
4938 -10.4061 0.12404 1.97 0
4939 -9.63196 0.127373 1.97 0
4940 -10.3512 0.11904 1.97 0
4941 -1.17779 -0.716198 2.59002 0
4942 -9.18153 0.12904 0.686667 0
4943 -1.15113 1.9668 0.488119 0
4944 -1.15813 -0.285198 2.74153 0
4945 -1.17546 2.0148 0.779436 0
4946 -1.17221 -1.4352 3.46533 0
4947 -1.18087 -1.4352 3.49113 0
4948 -1.15813 -0.285198 2.54153 0
4949 -1.16571 0.864802 1.59033 0
4950 -1.18303 0.864802 1.51613 0
4951 -1.17469 -0.285198 2.45985 0
4952 -1.16833 -1.4352 3.28824 0
4953 -1.1668 -1.4352 3.27903 0
4954 -1.16323 -0.285198 2.35662 0
4955 -1.18303 2.0148 0.377017 0
4956 -1.17546 -1.4352 3.16936 0
4957 -1.17469 -0.285198 2.25985 0
4958 -1.1668 -1.4352 3.17903 0
4959 -0.228592 1.2918 1.63963 0
4960 -0.221925 -1.4352 3.69792 0
4961 -0.218221 2.0148 0.857324 0
4962 -0.212182 -0.285198 2.73105 0
4963 -0.226255 -1.4352 3.58226 0
4964 -0.233833 -0.285198 2.63266 0
4965 -1.16694 -0.285198 2.35938 0
4966 -0.226255 2.0148 0.666534 0
4967 -0.208935 0.864802 1.69758 0
4968 -0.212182 2.0148 0.657664 0
4969 -0.234916 0.864802 1.60081 0
4970 -0.209704 -1.4352 3.38928 0
4971 -0.209704 -1.4352 3.28928 0
4972 -0.212182 -1.4352 3.27016 0
4973 -0.21976 2.0148 0.452486 0
4974 -0.225486 -0.285198 2.35985 0
4975 -0.210017 0.864802 1.41613 0
4976 -0.212182 -1.4352 3.17016 0
4977 -0.208935 -0.285198 2.24476 0
4978 -0.212182 -0.285198 2.23105 0
4979 -0.208935 0.864802 1.30726 0
4980 -1.17373 1.50098 1.46888 0
4981 -1.17553 0.338025 2.41646 0
4982 -1.16411 0.975061 1.97188 0
4983 -0.218264 2.0148 1.12116 0
4984 -0.20177 -0.860802 3.40111 0
4985 -0.261178 0.338622 2.45821 0
4986 -8.02319 1.87571 3.85 0
4987 -8.10319 1.87571 3.795 0
4988 -8.04653 1.89237 4.75667 0
4989 -8.01319 1.42571 4.46667 0
4990 -8.02319 2.02571 4.43333 0.166994
4991 -8.02986 -1.78096 3.8 0
4992 -4.29653 -3.18429 3.83402 0.459371
4993 -4.07986 -3.16429 3.81313 0
4994 -8.03653 -2.03096 4.73333 0
4995 -4.68153 -3.16096 4.445 0.195166
4996 -4.69653 -3.12763 4.15 0
4997 -4.29653 -3.11429 3.81667 0
4998 -0.0898586 1.08571 3.8061 0
4999 -0.156525 0.885707 4.71667 0
5000 -0.146525 0.685707 3.85646 0.0415745
5001 -5.70986 3.76904 3.8 0
5002 -0.113192 0.885707 3.8 0
5003 -5.30653 3.79571 3.81387 0.707027
5004 -5.10653 3.77237 3.82089 0
5005 -2.19653 3.75237 0.813125 0
5006 -2.18986 3.78571 1.43667 0
5007 -2.77986 3.68571 1.43333 0
5008 -2.59153 3.73571 0.847917 0.48642
5009 -0.146525 1.98237 1.75333 0
5010 -0.113192 2.38571 1.43333 0.249662
5011 -0.146525 -1.59763 0.813125 0
5012 -0.153192 -2.19929 1.155 0.125103
5013 -0.146525 -2.01429 0.856459 0.311635
5014 -0.156525 -1.63096 1.43333 0
5015 -6.29653 3.76904 1.12 0
5016 -8.03653 -1.80429 1.15 0
5017 -6.70653 3.78571 0.796667 0
5018 -7.99653 -1.23096 1.43333 0
5019 -6.50653 3.68571 1.78333 0
5020 -6.51153 3.72904 0.865 0.267085
5021 -6.90653 3.69904 1.15 0
5022 -6.52319 3.72571 0.866667 0.296983
5023 -0.178525 1.83571 1.43333 0
5024 -8.01053 -2.19763 4.43333 0
5025 -5.48986 3.71171 4.16667 0.0992969
5026 -0.178525 2.00237 1.7 0
5027 -8.08153 2.07237 3.79141 0
5028 -8.20653 1.87571 3.7679 0
5029 -8.12486 1.67571 3.78518 0.427319
5030 -8.167 -1.81929 3.78242 0.168284
5031 -8.12486 -2.41096 3.78518 0
5032 -4.09986 -3.19929 3.79308 0
5033 -4.10153 -3.32776 3.77971 0.317869
5034 -4.29653 -3.32763 3.76069 0
5035 -0.0715253 0.485707 3.78202 0
5036 -5.10986 3.81285 3.79033 0.122564
5037 -2.19986 3.90071 0.777017 0.315794
5038 -5.70653 3.76737 3.79158 0
5039 0.0184747 2.38237 0.776541 0.443965
5040 -2.19653 3.89904 0.769304 0.0888867
5041 -0.0715253 1.78571 0.782022 0
5042 0.0134747 2.18571 0.76447 0
5043 -0.0265253 1.78571 0.779044 0
5044 -6.90486 3.77071 0.791406 0
5045 -8.07653 -1.41429 0.795 0
5046 -7.99453 -2.40129 4.41167 0
5047 -7.99053 1.49882 4.41642 0
5048 -7.97465 1.50774 4.40644 0
5049 -7.96349 -2.39118 4.34931 0
5050 -7.97465 -2.39633 4.40644 0
5051 -4.11918 -3.10829 4.42157 0
5052 -0.196525 1.06304 4.36333 0
5053 -0.219718 1.05836 4.32 0
5054 -0.198525 2.35837 1.36 0
5055 -5.68763 3.65314 4.37842 0
5056 -5.68763 3.66228 4.41686 0
5057 -2.76753 3.68571 1.38833 0
5058 -2.77856 3.65783 1.37666 0
5059 -0.207438 2.36729 1.40888 0
5060 -0.219718 -1.64164 1.32 0
5061 -7.99253 -1.77896 1.43667 0
5062 -7.96395 -1.7954 1.37842 0
5063 -7.97242 -1.79633 1.34755 0
5064 -7.96395 -1.78318 1.37842 0
5065 -7.98211 -1.78318 1.42157 0
5066 -6.87495 3.65803 1.41197 0
5067 -5.51653 -0.247627 3.68667 0
5068 -6.03986 -0.244293 5.07 0
5069 -3.71986 1.40404 3 0
5070 -3.75653 1.38737 3 0
5071 -5.21986 2.12404 2.06 0
5072 -5.21819 -1.55263 2.06 0
5073 -3.88153 -3.31929 1.38333 0.480867
5074 -5.17153 -1.81929 0.686667 0
5075 -5.18986 1.63071 0.68 0
5076 -5.20319 -1.54596 2.04 0
5077 -6.2072 -0.182646 4.00778 0
5078 -6.12235 -0.154648 4.00726 0
5079 -6.21253 -0.18099 3.99767 0
5080 -6.19674 -0.275756 4.00233 0
5081 -6.19296 -0.279539 3.99767 0
5082 -6.18974 -0.247627 4.08133 0
5083 -3.74599 2.07736 4.00752 0
5084 -3.85423 2.01064 4.00755 0
5085 -3.76486 2.09428 4.08266 0
5086 -3.81153 2.08003 4.00259 0
5087 -3.80653 2.07059 4.08312 0
5088 -3.80986 2.08416 4.08491 0
5089 -5.12688 2.21653 0.99274 0
5090 -5.25555 2.22825 0.997667 0
5091 -5.23019 2.30406 0.99248 0
5092 -5.17153 2.29404 0.94 0
5093 -5.17319 2.28714 1.08266 0
5094 -5.12888 -1.16081 0.992447 0
5095 -5.21653 2.30737 1.01 0
5096 -5.12688 -1.20347 0.99274 0
5097 -5.15377 -1.11462 1.00726 0
5098 -5.17319 -1.11584 0.865095 0
5099 -5.17153 -1.12596 0.94 0
5100 -5.17653 -1.11929 0.868214 0
5101 -5.17153 -1.10918 1.08312 0
5102 -3.75083 -3.234 1.00726 0
5103 -3.75529 -3.364 1.00726 0.575768
5104 -3.77948 -3.23754 1.00752 0
5105 -3.71146 -3.362 0.992447 0
5106 -3.76796 -3.34954 0.997667 0
5107 -3.78153 -3.27429 0.868214 0
5108 -3.77141 -3.31429 1.08312 0
5109 -0.224531 1.50098 1.46888 0
5110 -7.54798 2.18615 0.785 0
5111 -7.66687 2.25778 0.848936 0
5112 -7.77514 2.25762 0.8485 0
5113 -7.70822 2.24749 0.651011 0
5114 -7.75063 2.25892 0.849806 0
5115 -7.78483 2.2487 0.65151 0
5116 -7.82314 2.24749 0.651011 0
5117 -7.92065 2.2329 0.849888 0
5118 -7.93693 2.20016 0.726004 0
5119 -7.86339 2.2576 0.848794 0
5120 -7.92776 2.21749 0.65773 0
5121 -7.87379 2.26021 0.659704 0
5122 -7.94136 1.69039 0.664007 0
5123 -7.94251 1.64428 0.849612 0
5124 -7.94187 1.66016 0.848972 0
5125 -7.75181 1.81477 0.645 0
5126 -7.70804 1.84245 0.645 0
5127 -7.69923 2.00157 0.65 0
5128 -7.67034 1.77192 0.645 0
5129 -7.89452 1.85636 0.655846 0
5130 -7.67344 1.71184 0.65 0
5131 -7.69719 1.80631 0.65 0
5132 -7.87296 1.74889 0.65 0
5133 -7.92604 1.82877 0.787007 0
5134 -7.93998 1.80729 0.849667 0
5135 -7.92609 1.82882 0.848179 0
5136 -7.91912 1.8366 0.84848 0
5137 -7.87549 1.87316 0.654679 0
5138 -7.85133 1.8788 0.652399 0
5139 -7.67818 1.87239 0.645167 0
5140 -7.78069 1.87331 0.650295 0
5141 -7.67842 1.89074 0.663517 0
5142 -7.6783 1.88147 0.654435 0
5143 -7.63248 1.87945 0.647774 0
5144 -7.61925 1.88201 0.655259 0
5145 -7.61643 1.87841 0.849393 0
5146 -7.54874 1.8017 0.65958 0
5147 -7.56404 1.8245 0.662282 0
5148 -7.56151 1.82095 0.787007 0
5149 -7.55159 2.08577 0.787007 0
5150 -7.55146 1.79399 0.848778 0
5151 -7.54659 1.68663 0.785 0
5152 -7.55224 1.73923 0.660799 0
5153 -7.57201 1.59435 0.646539 0
5154 -7.5501 1.64676 0.849778 0
5155 -7.60105 1.55634 0.658821 0
5156 -7.59673 1.57838 0.64518 0
5157 -7.59991 1.55941 0.849651 0
5158 -7.57812 1.57407 0.84916 0
5159 -7.61626 1.55581 0.848739 0
5160 -7.55355 1.61859 0.84856 0
5161 -7.66991 1.55435 0.662412 0
5162 -7.65897 1.55401 0.787007 0
5163 -7.73627 1.55296 0.849612 0
5164 -7.8929 1.56457 0.648965 0
5165 -7.94564 1.62876 0.662143 0
5166 -7.93915 1.62161 0.662836 0
5167 -7.91015 1.57965 0.652912 0
5168 -7.89199 1.56755 0.652852 0
5169 -7.89905 1.56253 0.849749 0
5170 -7.68249 1.89977 0.85 0
5171 -7.95635 2.24391 0.845 0
5172 -7.90237 1.53825 0.85 0
5173 -7.57359 1.54083 0.85 0
5174 -7.76704 1.89977 0.85 0
5175 -5.09986 3.78571 4.43667 0
5176 -4.49653 -3.28096 4.75 0
5177 -5.50653 3.73904 3.8 0
5178 -4.71653 -3.13096 3.8 0
5179 -4.07653 -3.13096 3.8 0
5180 -4.09653 -3.28096 4.10746 0.151674
5181 -8.09653 1.87904 4.75333 0
5182 -2.11653 -3.11429 0.691667 0
5183 -8.01319 1.42571 4.46667 0
5184 -0.0965253 -2.22096 1.43667 0
5185 -0.163192 -1.57763 0.8 0
5186 -0.163192 -2.25096 0.8 0
5187 -0.0365253 -1.81429 0.776592 0
5188 -2.15986 3.73571 1.45333 0
5189 -3.80612 0.221383 2 0
5190 -3.71653 0.215707 2 0
5191 -3.74288 0.406682 0.4727 0
5192 -6.40488 0.264119 0.38715 0
5193 -6.42817 0.262532 0.38715 0
5194 -5.16255 -0.547943 0.4727 0
5195 -3.78867 0.348642 1 0
5196 -3.79053 0.218957 3 0
5197 0.00347473 3.75237 0.916667 0.728464
5198 -7.99653 3.75237 1.83333 0
5199 -6.30319 3.78571 1.11667 0
5200 -2.18986 3.78571 1.43667 0
5201 -7.28653 3.68571 0.533333 0
5202 -3.69653 0.366674 3.69167 0
5203 -3.80653 2.67904 3.69167 0
5204 -2.41844 -2.64616 5 0
5205 -3.80653 -0.207627 6.68059 0
5206 -4.37153 -0.134293 4.69167 0
5207 -6.59986 -0.244293 6.01786 0
5208 -8.19653 1.48571 2.83333 0
5209 -0.863192 1.70814 0.375 0
5210 -0.196525 1.86147 0.153095 0
5211 -1.19653 0.558135 1.11869 0
5212 -0.529859 -0.208531 1.70929 0
5213 -9.72986 -0.0142934 -0.0833333 0.25868
5214 -7.79772 2.04833 0.974007 0
5215 -7.78035 2.08703 0.996743 0
5216 -7.79488 2.04353 0.977038 0
5217 -7.7773 2.08069 0.993051 0
5218 -7.77443 2.07604 1.00285 0
5219 -7.77929 2.06325 0.983238 0
5220 -7.79223 2.07602 0.988978 0
5221 -7.92596 1.92514 1 0
5222 -7.94908 1.92554 0.99 0
5223 -7.95392 1.89584 0.98 0
5224 -7.91362 1.90368 1.00221 0
5225 -7.85891 1.91099 1.02361 0
5226 -7.85895 1.91164 1.02361 0
5227 -7.86394 1.90629 1.02611 0
5228 -7.91579 1.92079 0.85 0
5229 -7.9074 1.90446 0.93 0
5230 -7.92233 1.88465 0.93 0
5231 -7.8865 1.96933 0.938964 0
5232 -7.59068 1.53825 0.85 0
5233 -7.54348 2.2505 0.85 0
5234 -7.57359 2.27058 0.85 0
5235 -7.55526 2.18443 0.649381 0
5236 -7.56351 2.18773 0.65069 0
5237 -7.56502 2.18275 0.650256 0
5238 -7.60899 2.25324 0.66413 0
5239 -7.61921 2.24255 0.650293 0
5240 -7.55913 2.21017 0.787007 0
5241 -7.62143 2.25582 0.848301 0
5242 -7.58653 2.2445 0.849619 0
5243 -7.6035 2.25181 0.787007 0
5244 -7.5833 2.24203 0.849498 0
5245 -7.55125 2.10349 0.848903 0
5246 -7.55009 2.10712 0.849789 0
5247 -7.5621 2.01231 0.645832 0
5248 -7.56647 1.9843 0.660115 0
5249 -7.59879 2.25122 0.849564 0
5250 -7.55734 1.99639 0.787007 0
5251 -7.55141 2.01424 0.849351 0
5252 -7.56596 1.98155 0.849806 0
5253 -7.55776 1.99531 0.848332 0
5254 -7.58165 1.96522 0.849806 0
5255 -7.55307 2.00413 0.849667 0
5256 -7.63696 1.92177 0.785 0
5257 -7.67506 1.92532 0.848464 0
5258 -7.66892 1.92513 0.848933 0
5259 -7.81487 1.93903 0.645165 0
5260 -7.78393 1.92509 0.848974 0
5261 -7.85767 1.92551 0.849407 0
5262 -7.90372 1.95969 0.726004 0
5263 -7.93593 1.99061 0.656038 0
5264 -7.9218 1.99492 0.650526 0
5265 -7.94119 2.15109 0.662713 0
5266 -7.93575 1.99726 0.662064 0
5267 -7.74752 2.02299 0.648333 0
5268 -7.93392 2.12479 0.652084 0
5269 -7.72208 2.04434 0.648333 0
5270 -7.74343 2.02299 0.646667 0
5271 -7.7554 1.78631 0.648333 0
5272 -9.72986 1.28571 3.46906 0.864528
5273 -4.09653 -1.01429 7.16761 0
5274 -5.27545 -0.408132 0.38 0
5275 -6.66533 -0.12376 0.37365 0
5276 -6.4579 0.178838 0.3673 0
5277 -5.38386 0.187849 0.37365 0
5278 -5.66559 0.214907 0.36095 0
5279 -5.23558 0.00535655 0.240633 0
5280 -5.73121 -0.489943 0.36095 0
5281 -5.42086 -0.196141 0.0158636 0
5282 -5.73848 0.0384861 0.0349136 0
5283 -6.05539 -0.34349 0.0222136 0
5284 -6.05539 0.112903 0.0285636 0
5285 -6.45963 -0.328406 0.0285636 0
5286 -5.41649 -0.0937434 0.0285636 0
5287 -5.39031 -0.38937 0.169403 0
5288 -5.33984 -0.347611 0.0668906 0
5289 -5.39186 -0.11859 0.0222136 0
5290 -5.34498 -0.325678 0.0451149 0
5291 -5.35709 -0.32261 0.0378126 0
5292 -5.3803 -0.338616 0.0222136 0
5293 -6.41914 -0.36554 0.0158636 0
5294 -5.35883 -0.182744 0.0369358 0
5295 -5.30451 0.0672873 0.370716 0
5296 -5.35533 -0.25076 0.0382033 0
5297 -5.39031 0.148307 0.0646525 0
5298 -5.34586 0.125217 0.0654892 0
5299 -5.33319 0.0919216 0.066757 0
5300 -5.34995 0.129643 0.0630168 0
5301 -5.30432 0.123043 0.378695 0
5302 -5.84785 0.168305 0.269113 0
5303 -5.65294 0.183915 0.377858 0
5304 -6.45481 0.102879 0.0352198 0
5305 -6.52021 0.119131 0.169403 0
5306 -6.46451 0.135888 0.0665753 0
5307 -6.62288 -0.072036 0.0645589 0
5308 -6.57519 0.0993671 0.372868 0
5309 -6.59213 0.0794339 0.370792 0
5310 -6.53078 -0.28555 0.035252 0
5311 -6.49583 -0.350548 0.0594844 0
5312 -6.57261 -0.289365 0.064307 0
5313 -6.57519 -0.329953 0.372868 0
5314 -6.63545 -0.263717 0.258621 0
5315 -6.39835 -0.407942 0.372277 0
5316 -6.32328 -0.358151 0.0383158 0
5317 -5.80698 -0.417286 0.378919 0
5318 -10.4302 0.0814059 0.480454 0
5319 -10.4254 0.120707 0.498433 0
5320 -10.4513 0.108073 0.477737 0
5321 -10.4439 0.0807066 0.485479 0.265333
5322 -10.4389 0.108073 0.523776 0.402928
5323 -11.1803 0.130707 0.676667 0.214431
5324 -11.2444 0.12404 0.676667 0.218217
5325 -10.6317 0.130707 1.32333 0.0850841
5326 -10.1997 0.120707 1.32333 0.311485
5327 -9.93497 0.130707 0.676667 0.170505
5328 -9.9483 0.127373 0.676667 0.272742
5329 -9.52206 0.120707 0.676667 0.259708
5330 -9.24153 0.13404 1.99 0
5331 -11.1737 0.12404 0.03 0.257463
5332 -9.34475 0.11904 0.03 0.299232
5333 -10.0931 0.11904 0.03 0.393207
5334 -10.0157 0.11904 1.97 0
5335 -1.16446 0.287802 2.45485 0
5336 -1.17483 -1.4352 3.69147 0
5337 -1.18412 0.864802 1.80403 0
5338 -1.16323 0.864802 1.71912 0
5339 -1.15813 -0.285198 2.64476 0
5340 -1.18303 -1.4352 3.47178 0
5341 -1.16896 -1.4352 3.47258 0
5342 -1.16694 -0.285198 2.45938 0
5343 -1.15922 -0.285198 2.43266 0
5344 -1.16896 2.0148 0.452486 0
5345 -1.16571 -0.285198 2.32783 0
5346 -1.16138 -1.4352 3.17016 0
5347 -1.15813 0.864802 1.40081 0
5348 -1.18412 0.864802 1.40403 0
5349 -1.16477 -0.285198 2.25777 0
5350 -0.215259 -1.3872 3.82034 0
5351 -0.215259 0.283802 2.13656 0
5352 -1.17221 -1.4352 3.26533 0
5353 -0.22053 2.0148 0.883235 0
5354 -0.218365 0.864802 1.78895 0
5355 -0.227338 -0.285198 2.62783 0
5356 -0.221925 -1.4352 3.56291 0
5357 -0.208935 -0.285198 2.54476 0
5358 -0.216513 0.864802 1.49033 0
5359 -0.212182 2.0148 0.57863 0
5360 -0.234916 0.864802 1.40726 0
5361 -0.232607 2.0148 0.458364 0
5362 -0.234916 0.864802 1.40403 0
5363 -0.223321 -0.285198 2.36146 0
5364 -0.212182 0.864802 1.41774 0
5365 -0.219904 -1.4352 3.19527 0
5366 -0.216513 -0.285198 2.22783 0
5367 -0.209704 -1.4352 3.18928 0
5368 -1.18089 2.0148 1.11451 0
5369 -1.19567 2.0148 1.1116 0
5370 -1.19316 -1.4352 3.87085 0
5371 -1.1988 -0.859554 3.45715 0
5372 -0.222403 2.0148 1.05073 0
5373 -0.246473 2.0148 1.1116 0
5374 -1.19129 -0.859597 3.46139 0
5375 -0.182675 0.338278 2.44997 0
5376 -0.261181 1.50098 1.50431 0
5377 -0.238609 0.909075 1.95532 0
5378 -8.07986 1.46571 4.12 0
5379 -8.06319 1.46571 4.44 0
5380 -8.09986 1.47571 3.79667 0
5381 -8.06319 -2.42096 3.8 0
5382 -8.09653 -1.81096 4.11667 0
5383 -8.10319 -2.01429 3.795 0
5384 -8.06319 -2.01429 3.8 0
5385 -8.02986 -2.44763 3.8 0
5386 -4.70319 -3.16429 4.43667 0
5387 -4.69653 -3.14096 4.45 0
5388 -4.49653 -3.11429 4.78333 0
5389 -0.109859 0.485707 3.82089 0
5390 -0.169859 1.08571 4.45 0
5391 -0.169859 1.03571 4.43333 0.0803156
5392 -0.146525 0.457373 4.155 0
5393 -5.32319 3.72571 4.73333 0
5394 -5.73986 3.68571 4.45 0
5395 -5.48986 3.69904 4.7 0
5396 -0.146525 1.77904 1.43667 0
5397 -2.19653 3.76904 1.43333 0.239836
5398 -0.156525 1.79571 1.15 0
5399 -2.19653 3.71237 1.15 0
5400 -2.84653 3.70237 1.46667 0
5401 -2.41319 3.68571 0.866667 0
5402 -0.196525 2.35237 1.15 0
5403 -0.196525 -2.01429 1.78333 0
5404 -0.146525 -1.81929 0.847917 0.356047
5405 -7.99653 -1.61429 0.883333 0
5406 -8.00986 -1.21429 1.45 0
5407 -8.10653 -1.61429 0.804433 0.260678
5408 -6.52319 3.68571 0.866667 0
5409 -6.27319 3.68571 1.45 0
5410 -6.35653 3.69904 1.16667 0
5411 -6.70653 3.68571 0.883333 0
5412 -6.52319 3.72571 1.73333 0.000932429
5413 -0.170525 -1.83096 1.16667 0.233932
5414 -8.01053 -2.03096 4.16667 0
5415 -5.15653 3.70371 4.43333 0
5416 -8.12366 2.07237 3.79033 0.00153472
5417 -8.21152 1.67571 3.77088 0.438367
5418 -8.16819 1.87571 3.78062 0.15321
5419 -8.20999 -2.41429 3.77971 0
5420 -8.20819 -2.01429 3.76086 0
5421 -4.69486 -3.32929 3.77654 0.604199
5422 -4.09653 -3.32596 3.76429 0
5423 -4.49653 -3.32596 3.76086 0
5424 -0.116525 0.685707 3.795 0
5425 -5.10819 3.85499 3.7859 0.541221
5426 -5.70153 3.89917 3.77971 0.207714
5427 -5.10653 3.89904 3.7693 0.153131
5428 -0.0260526 -1.61929 0.782422 0.0496509
5429 -2.79319 3.81404 0.785175 0
5430 0.0168081 2.38571 0.769304 0.272538
5431 -0.0265253 -2.21429 0.779044 0
5432 0.0169383 -2.20929 0.77971 0.0601492
5433 -0.111525 -1.81429 0.796577 0
5434 -8.12366 -1.81263 0.790328 0
5435 -6.90653 3.89951 0.778343 0.0608889
5436 -7.98192 1.50259 4.42203 0
5437 -7.9858 1.49882 4.40797 0
5438 -7.97531 1.50774 4.41244 0
5439 -7.96349 -2.38741 4.37861 0
5440 -7.98211 -2.3954 4.42157 0
5441 -5.67495 3.6536 4.34911 0
5442 -0.220146 1.05882 4.41733 0
5443 -0.20725 1.0626 4.40797 0
5444 -5.67753 3.67971 4.38833 0
5445 -5.67449 3.6616 4.34755 0
5446 -2.78186 3.68171 1.36333 0
5447 -0.196525 2.36304 1.36333 0
5448 -0.202525 2.3626 1.41642 0
5449 -7.98622 -1.79118 1.42203 0
5450 -7.99653 -1.79163 1.43667 0
5451 -7.99453 -1.79963 1.43667 0
5452 -7.9771 -1.78317 1.34736 0
5453 -7.96865 -1.79633 1.37666 0
5454 -6.87495 3.6536 1.34911 0
5455 -6.31653 -0.24596 4.39333 0
5456 -5.76319 -0.249293 5.07 0
5457 -3.80819 2.17071 3 0
5458 -5.21986 1.60071 0 0
5459 -3.76653 1.42071 3.675 0
5460 -5.21819 -1.00929 1.39333 0
5461 -5.21819 1.61071 1.37333 0
5462 -5.17153 -1.55263 2.08 0
5463 -5.21653 -1.02929 0.686667 0
5464 -5.17653 -1.01929 1.38333 0
5465 -5.20319 1.63071 1.36 0
5466 -3.35486 -3.30096 2.04 0
5467 -6.1807 -0.153323 3.99767 0
5468 -6.17528 -0.165323 3.99767 0
5469 -6.19962 -0.24596 3.86555 0
5470 -6.10651 -0.284647 4.00259 0
5471 -6.16244 -0.286646 3.99245 0
5472 -3.72623 1.99442 3.99274 0
5473 -3.74488 2.08138 3.99222 0
5474 -3.75403 2.07603 3.99274 0
5475 -3.76319 2.0738 3.86555 0
5476 -3.80653 2.08071 4.08179 0
5477 -3.81153 2.07059 3.86688 0
5478 -3.80819 2.09749 4.08133 0
5479 -3.81153 2.07059 4.08312 0
5480 -5.25555 2.21447 1.00233 0
5481 -5.17153 2.30071 1.08179 0
5482 -5.23719 2.29736 1.00752 0
5483 -5.13623 -1.21934 1.00259 0
5484 -5.21986 2.32071 0.94 0
5485 -5.21653 2.29059 1.08312 0
5486 -3.77463 -3.23082 0.99274 0
5487 -5.17153 -1.10918 0.866882 0
5488 -5.21986 -1.12274 0.865095 0
5489 -5.17319 -1.11239 1.08445 0
5490 -5.17153 -1.12941 1.08312 0
5491 -3.71321 -3.22332 0.997667 0
5492 -3.77362 -3.34763 0.99248 0
5493 -3.77357 -3.24111 1.00752 0
5494 -3.77807 -3.31763 0.865095 0
5495 -3.77462 -3.31763 1.08445 0.708023
5496 -3.78153 -3.26929 0.868214 0
5497 -3.77807 -3.31596 1.0849 0.228797
5498 -0.219319 1.50098 1.54386 0
5499 -7.54937 2.1949 0.725 0
5500 -7.76431 2.2576 0.84848 0
5501 -7.79706 2.25774 0.848894 0
5502 -7.84161 2.25892 0.849806 0
5503 -7.78483 2.25197 0.653599 0
5504 -7.78483 2.25378 0.648739 0
5505 -7.66991 2.26039 0.656608 0
5506 -7.88476 2.24809 0.647757 0
5507 -7.8689 2.25592 0.726004 0
5508 -7.89199 2.24386 0.652852 0
5509 -7.94623 2.07218 0.663275 0
5510 -7.94011 2.19949 0.654788 0
5511 -7.94251 1.67096 0.849607 0
5512 -7.82025 2.04343 0.645 0
5513 -7.93577 1.79943 0.648 0
5514 -7.87296 2.055 0.65 0
5515 -7.69719 1.80631 0.645 0
5516 -7.61939 1.72635 0.645 0
5517 -7.60506 1.59165 0.65 0
5518 -7.698 2.12413 0.65 0
5519 -7.82991 1.83466 0.65 0
5520 -7.93365 1.81917 0.848573 0
5521 -7.79446 1.80631 0.65 0
5522 -7.92851 1.81645 0.653198 0
5523 -7.93852 1.80603 0.787007 0
5524 -7.91001 1.84413 0.650916 0
5525 -7.91342 1.84761 0.658899 0
5526 -7.86316 1.87469 0.646111 0
5527 -7.78058 1.89052 0.661792 0
5528 -7.85753 1.88443 0.787007 0
5529 -7.76499 1.8861 0.84848 0
5530 -7.78988 1.88742 0.8498 0
5531 -7.71244 1.88561 0.662593 0
5532 -7.71237 1.87412 0.645394 0
5533 -7.62701 1.8722 0.64576 0
5534 -7.62139 1.87823 0.657633 0
5535 -7.62227 1.87978 0.659689 0
5536 -7.56983 1.81673 0.645732 0
5537 -7.57148 1.82374 0.652392 0
5538 -7.55728 1.79943 0.648 0
5539 -7.54704 1.68663 0.661549 0
5540 -7.55139 1.68663 0.652239 0
5541 -7.54682 1.73923 0.663275 0
